Team,Opponent,Date,Time,Location,Score,GF,GA,Result,IsHome,EventID,GroupID,SourceURL,DateISO,Team_Age,Opponent_Age,Confidence
Polaris Soccer Club Polaris SC 18B Navy,Dublin United Soccer Club DUSC Nets 2016 Boys,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",Worthington Dummy - Dummy,-,,,,False,45535,418528,https://system.gotsport.com/org_event/events/45535/schedules?group=418528,,Unknown,2016,Medium
Lancaster Select Soccer Association,Dublin United Soccer Club DUSC Nets 2016 Boys,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",Worthington Dummy - Dummy,-,,,,False,45535,418528,https://system.gotsport.com/org_event/events/45535/schedules?group=418528,,Unknown,2016,Medium
Pataskala Futbol Club Extreme,Dublin United Soccer Club DUSC Nets 2016 Boys,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",Worthington Dummy - Dummy,-,,,,False,45535,418528,https://system.gotsport.com/org_event/events/45535/schedules?group=418528,,Unknown,2016,Medium
Pride Soccer Club Pride SC 2019/2018 Boys Copa,Dublin United Soccer Club DUSC Nets 2016 Boys,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",Worthington Dummy - Dummy,-,,,,False,45535,418528,https://system.gotsport.com/org_event/events/45535/schedules?group=418528,,2019,2016,Low
Polaris Soccer Club Polaris SC 17B Navy,Glory SC Glory SC 2016 Senbeta,,"Dec 25, 202510:00 AM – 10:55 AM ESTCanceled",Grove City - Murfin Fields - MF-03A (Murfin Fields) 7v7,-,,,,False,45535,418531,https://system.gotsport.com/org_event/events/45535/schedules?group=418531,,Unknown,2016,Medium
Columbus Force SC Columbus Force 17B Blue,Glory SC Glory SC 2016 Senbeta,,"Dec 25, 202510:00 AM – 10:55 AM ESTCanceled",Grove City - Murfin Fields - MF-03A (Murfin Fields) 7v7,-,,,,False,45535,418531,https://system.gotsport.com/org_event/events/45535/schedules?group=418531,,Unknown,2016,Medium
Columbus Force SC CE 2016B Mini Bishops,Club Ohio Club Ohio East Pre MLS NEXT 16B,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,Unknown,Medium
Columbus Force SC CE 2016B Mini Bishops,Polaris Soccer Club Polaris SC 16B Navy,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,Unknown,Medium
Columbus Force SC CE 2016B Mini Bishops,,,,,,,,,True,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,Unknown,Medium
Columbus Force SC CE 2016B Mini Bishops,Northwest FC Northwest FC 2016B Orange,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,2016,High
Columbus Force SC CE 2016B Mini Bishops,Club Ohio Club Ohio West 16B Green,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,Unknown,Medium
Columbus Force SC CE 2016B Mini Bishops,Club Ohio Club Ohio North Pre MLS NEXT 16B,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,Unknown,Medium
Columbus Force SC CE 2016B Mini Bishops,Elite FC Elite FC 2016 Boys Pre-ECNL,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,2016,High
Columbus Force SC CE 2016B Mini Bishops,Northwest FC Northwest FC 2016B Orange,,"Aug 21, 20257:00 PM – 7:55 PM EDTScheduled",Ostrander - Shelly Park - SP-01 (Shelly Prk. 7v7),4 - 8,8.0,4.0,W,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,2016,2016,High
Polaris Soccer Club Polaris SC 16B Navy,Columbus Force SC CE 2016B Mini Bishops,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Navy,Northwest FC Northwest FC 2016B Orange,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Navy,Elite FC Elite FC 2016 Boys Pre-ECNL,,,,,,,,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Navy,Northwest FC Northwest FC 2016B Orange,,"Aug 21, 20257:00 PM – 7:55 PM EDTScheduled",Ostrander - Shelly Park - SP-01 (Shelly Prk. 7v7),4 - 8,8.0,4.0,W,False,45535,418541,https://system.gotsport.com/org_event/events/45535/schedules?group=418541,,Unknown,2016,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Club Ohio Club Ohio West 16B Green II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Ohio Youth Academy Ohio Youth Academy 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,,,,,,,True,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,FC Columbus FC Columbus Madrid 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Upper Arlington United UAU 2016 BU U10 GOLD,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Sporting Columbus Sporting Columbus Boys 2016 II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Blast FC Soccer Academy Blast FC 2016B Black,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Polaris Soccer Club Polaris SC 16B Gray,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Kings Hammer New Albany KHPA1 New Albany B16,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Appleseed Premier Appleseed Premier 2016 Gold,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Columbus United Columbus United B'16 Lions,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Elite FC Elite FC 2016 Boys Premier,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Pride Soccer Club Pride SC 2016B Copa,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Canal Winchester Soccer Club Canal Winchester SC 2016B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Glory SC Glory SC 2016 Senbeta,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Barcelona United Barcelona United Elite II 16B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Grove City Kids Association GCKA 2016B Blue,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Lancaster Select Soccer Association (LSSA) LSSA 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Upper Arlington United UAU 2016 BU U10 GOLD,,"Dec 25, 20254:40 PM – 5:35 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Ohio Youth Academy Ohio Youth Academy 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Gahanna - Thompson Park - TP-07 (Thompson Park Ga) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Club Oranje Club Oranje Raptors 2016 BU10 Navy,,"Dec 25, 20259:15 AM – 10:10 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,"Dec 25, 202511:00 AM – 11:55 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,True,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,BCSA BCSA 2016 Boys,,"Dec 25, 20251:30 PM – 2:25 PM ESTCanceled",Lancaster - VanMeter Park - VMP-01 (VanMeter Park) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,"Dec 25, 20254:45 PM – 5:40 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,True,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Appleseed Premier Appleseed Premier 2016 Gold,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Club Ohio Club Ohio West 16B Green II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Ohio Youth Academy Ohio Youth Academy 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,FC Columbus FC Columbus Madrid 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,,,,,,,,,True,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Sporting Columbus Sporting Columbus Boys 2016 II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Blast FC Soccer Academy Blast FC 2016B Black,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Polaris Soccer Club Polaris SC 16B Gray,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Kings Hammer New Albany KHPA1 New Albany B16,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Appleseed Premier Appleseed Premier 2016 Gold,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Columbus United Columbus United B'16 Lions,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Elite FC Elite FC 2016 Boys Premier,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Pride Soccer Club Pride SC 2016B Copa,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Canal Winchester Soccer Club Canal Winchester SC 2016B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Glory SC Glory SC 2016 Senbeta,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Barcelona United Barcelona United Elite II 16B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Grove City Kids Association GCKA 2016B Blue,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Lancaster Select Soccer Association (LSSA) LSSA 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,,,"Dec 25, 20254:40 PM – 5:35 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,True,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,Unknown,Medium
Upper Arlington United UAU 2016 BU U10 GOLD,Ohio Youth Academy Ohio Youth Academy 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Gahanna - Thompson Park - TP-07 (Thompson Park Ga) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Club Oranje Club Oranje Raptors 2016 BU10 Navy,,"Dec 25, 20259:15 AM – 10:10 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,"Dec 25, 202511:00 AM – 11:55 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,BCSA BCSA 2016 Boys,,"Dec 25, 20251:30 PM – 2:25 PM ESTCanceled",Lancaster - VanMeter Park - VMP-01 (VanMeter Park) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,"Dec 25, 20254:45 PM – 5:40 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Appleseed Premier Appleseed Premier 2016 Gold,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Upper Arlington United UAU 2016 BU U10 GOLD,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,2016,2016,High
Polaris Soccer Club Polaris SC 16B Gray,Ohio Youth Academy Ohio Youth Academy 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,FC Columbus FC Columbus Madrid 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Upper Arlington United UAU 2016 BU U10 GOLD,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Sporting Columbus Sporting Columbus Boys 2016 II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Blast FC Soccer Academy Blast FC 2016B Black,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Appleseed Premier Appleseed Premier 2016 Gold,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Elite FC Elite FC 2016 Boys Premier,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Pride Soccer Club Pride SC 2016B Copa,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Canal Winchester Soccer Club Canal Winchester SC 2016B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Glory SC Glory SC 2016 Senbeta,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Grove City Kids Association GCKA 2016B Blue,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Lancaster Select Soccer Association (LSSA) LSSA 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Upper Arlington United UAU 2016 BU U10 GOLD,,"Dec 25, 20254:40 PM – 5:35 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Ohio Youth Academy Ohio Youth Academy 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Gahanna - Thompson Park - TP-07 (Thompson Park Ga) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Club Oranje Club Oranje Raptors 2016 BU10 Navy,,"Dec 25, 20259:15 AM – 10:10 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,"Dec 25, 202511:00 AM – 11:55 AM ESTCanceled",Delaware - Blast FC Fields - Blast FC Field 1 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,BCSA BCSA 2016 Boys,,"Dec 25, 20251:30 PM – 2:25 PM ESTCanceled",Lancaster - VanMeter Park - VMP-01 (VanMeter Park) 7v7,-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,"Dec 25, 20254:45 PM – 5:40 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Appleseed Premier Appleseed Premier 2016 Gold,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Polaris Soccer Club Polaris SC 16B Gray,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Ohio Youth Academy Ohio Youth Academy 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,FC Columbus FC Columbus Madrid 2016 Boys,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Upper Arlington United UAU 2016 BU U10 GOLD,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Sporting Columbus Sporting Columbus Boys 2016 II,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Blast FC Soccer Academy Blast FC 2016B Black,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Appleseed Premier Appleseed Premier 2016 Gold,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Elite FC Elite FC 2016 Boys Premier,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Pride Soccer Club Pride SC 2016B Copa,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Canal Winchester Soccer Club Canal Winchester SC 2016B,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Glory SC Glory SC 2016 Senbeta,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Grove City Kids Association GCKA 2016B Blue,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,,,,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
Lancaster Select Soccer Association,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,,"Dec 25, 202511:20 AM – 12:15 PM ESTCanceled",UA - Burbank Park - BP-02 (Burbank Park UA 7v7),-,,,,False,45535,418542,https://system.gotsport.com/org_event/events/45535/schedules?group=418542,,Unknown,2016,Medium
